name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id,type,name_id,speech_id


Earlier this year, the Prime Minister laid bare the sum total of conservative 'conservationist' governments' credentials when he bewailed that Australia has quite enough national parks and quite enough locked-up forests—too many locked-up forests, actually, particularly in Tasmania. The question I would rhetorically ask the Prime Minister is: from whom are those forests locked up or, to put it another way, from whom are those forests protected? Nothing is locked up; no-one is locked out. We are, instead, encouraged to visit these areas, to experience them and to enjoy them. The Tasmanian wilderness is already a tourism mecca. The United Nations World Heritage Committee agrees that it is an area of outstanding global environmental and cultural value. It is an area that deserves a modicum of protection from a very small number of corporations who would like to clear-fell it. This protection was a keystone of the Tasmanian forestry agreement, one of the great achievements of the previous federal and state Labor governments as well as the Tasmanian forestry industry and the conservation movement.


The beauty of the Tasmanian forestry agreement was its compromise. No-one got what they wanted. Over four years key industry and environmental groups, through a process of give and take, worked out an agreement that would assist the Tasmanian forestry industries transition to a more sustainable long-term footing while providing significant conservation benefits.



Senator Colbeck interjecting—




Senator SINGH:
  No group, Senator Colbeck, got everything they wanted, but every group got something. It defined the concept of a practical, pragmatic compromise. It was an agreement. Indeed, it was a peace agreement. It was a final agreement on wood supply and conservation, securing a minimum of 137,000 cubic metres per year of high-quality sawlogs and agreeing to protect an extra 504,000 hectares of native forests with important conservation values. It was an agreement between—



Senator Colbeck interjecting—




Senator SINGH:
  Let us go through the list. It was an agreement, Senator Colbeck, between the Australian Conservation Foundation; the Australian Forest Contractors Association; the Construction, Forestry, Mining and Energy Union; Environment Tasmania; the Forest Industries Association of Tasmania; the National Association of Forestry; the Tasmanian Country Sawmillers Association; the Tasmanian Forest Contractors Association; Timber Communities Australia; and the Wilderness Society. Undeniably, certain fringe and intransigent industry and environment organisations were not supportive of the Tasmanian forest agreement. Those groups complained that the TFA was either a sell-out to the environmental lobby, by adding over half a million hectares of native forest into reserves, or a sell-out to the forestry industry, by allowing continued logging in native forests. But the signatories to this agreement, which I have listed, on the other hand, declared that they were prepared to move forward under a deal that provided certainty, supported jobs, preserved more areas with important conservation values and, most importantly, finished the bitter, never-ending war over Tasmania's forests. It is called the 'forest peace deal' for a very good reason. It brought peace. By 2013, the forest wars were over.


A Tasmanian forestry industry which derives resources from areas that contain high-value forests cannot prosper in the international market. In fact, the native forest sector in Tasmania has been in decline for the last 20 years. Prices for native forest wood products have been flat or falling, costs have been rising and both domestic and international competition has been increasing. Since 2008, the deterioration of the sector has accelerated because of the global financial crisis, increased woodchip production from South-East Asia, the high Australian dollar and declining Japanese paper demand. The old markets are gone and the traditional industry must change.


Despite this reality, on the basis of his empty, cruel promises in return for votes, Premier Will Hodgman is seeking to reignite the forest wars, for inane, political point-scoring reasons only, by ripping up the TFA and strangling the thousands of Tasmanian voices who want to object. Despite Will Hodgman's hollow bombast prior to 15 March that, were he to win the election, his first act would be to tear up the forest peace deal, this unprecedented agreement has not been torn up yet. The Tasmanian parliament's Legislative Council is currently debating its future and with it the future of Tasmania's forests and our forestry industry.


The conservative vision for the future of Tasmanian forests was made clear in Greg Hunt's feeble de-listing request that was rejected outright by the World Heritage Committee. In the words of former New South Wales environment minister and Attorney-General Bob Debus:


On the one hand they brazenly claim that the carefully conducted scientific assessments of the value of the forests are mistaken, and on the other they propose to introduce draconian new criminal laws to control forest protest.


And it is these draconian, poorly drafted laws that will mandatorily lock up Tasmanians. For the purposes of the ridiculously named Workplaces (Protection from Protesters) Bill:


… a person is engaging in a protest activity if the person participates, other than as a bystander, in a demonstration, a parade, an event, or a collective activity—


about anything, anywhere that might be a workplace, a public place or on roads near what might be a workplace or a public place. Obviously this legislation is designed, if that is the right word—perhaps slapped-together is more apt—to stop anyone and everyone protesting about forestry or mining. In reality, Tasmanians will not be able to protest anywhere but in their homes or perhaps in their own gardens.


What is the Liberal Party in Tasmania about? What does it want? What is it really about, except corporate profit? It is completely split on the issue of personal freedom. Federally it claims to advocate free speech, democracy and individual freedom. Senator George Brandis and Prime Minister Tony Abbott wanted Australian speech to be so free that bigots could insult anyone they wanted, because they felt like it, because such bigotry would improve Australia's political and social discourse. And that solemn promises to the electorate could be freely made and broken just as quickly. But on the other hand Tasmanian Liberals seek to undermine not only Tasmanians' freedom of speech but freedom to associate and advocate ideas in a park, on a road or just about anywhere. (Time expired)

",Senate,<title>ADJOURNMENT</title>,<title>Forestry</title>,ADJOURNMENT,23,14,speech,M0R,
"Xenophon, Sen Nick",Ind.,2014-08-26,"



Senator XENOPHON
 (South Australia) (21:15):  Tonight I would like to discuss an issue that is most serious and has not been discussed enough. In fact, many would say that, through neglect or indifference, it has been swept under the carpet. My interest was triggered by a constituent, Robert, who has stopped me in the street on a number of occasions over the past few years and has articulated this issue very well to me. He knows people, friends, who, because of the level of the antipsychotic medication they are on, could sleep 16 hours a day or more. Effectively, one-third of their living years are lost. He talks about other symptoms and side effects they have. My constituent calls this a 'major humanitarian disaster' in Australia, and his views deserve to be heard and debated so that we may get a better outcome.


At the outset, I want to make it clear that I am not in any way suggesting that people should not be prescribed antipsychotic medications where necessary, and nor should they go off it in any way without appropriate medical advice. I am simply suggesting we listen to credible experts in mental health about alternative methods and support, or alternative therapies, in accordance with the best medical practice, that can lead to a reduction of the dose of such medications, and with it a better outcome overall for both the patient and society at large.


The National Mental Health Commission released a national report card in 2012 on mental health and suicide prevention. One of the main recommendations encourages all governments to work collaboratively in setting a target to reduce early death and improve the physical health of people with mental illness. According to the report card, the poor physical health and early deaths of people with mental health difficulties is a serious national problem. This premature mortality of people with serious mental illness is lethal discrimination, according to some, where thousands of people are dying from suicide, heart disease and cancer, which are preventable and often treatable.


An Australian study from 2001, referred to in the 2012 report card, showed that people living with a mental illness had an overall death rate of two and a half times greater than the general population. In particular, the rates of heart related problems, diabetes and obesity are much higher than the rest of the community, and there is a 30 per cent higher chance of dying from cancer, when compared with the general population. With statistics like these, it is little wonder that the commission has labelled this a serious national problem.


The 2012 report card admits that antipsychotic medications that are prescribed to manage severe mental illnesses, such as schizophrenia, are directly associated to the risk of severe physical illnesses. This is a double blow for those suffering from severe mental illness, who will now add a decline in their physical health, and ultimately their quality of life, to what they are facing. Our Indigenous population are the hardest hit, due to poverty, marginalisation and lack of access to good medical and psychiatric care.


I would like to relay a story told to my office of a 21-year-old man in my constituency in South Australia who was put on Seroquel, but on too high a dose. He would wake at 10 am, rush to work and apologise profusely for being late, but to no avail. He was soon fired from the position because his boss said his mental health issues were 'not their problem'. His girlfriend politely told him that she needed the security of a partner who could keep a job, and she left him. Countless others across Australia are faced with similar situations, often due to overmedication. New research has shown that much lower doses of medication from early in the course of illness can make a patient much more accessible and responsive to psychological recovery.


The population of those with a mental illness is not connecting sufficiently with the limited services available. It is estimated that only one in five people with a mental illness has a tailored mental health treatment plan with their local GP. When it comes to prescribing antipsychotic medication, it seems the burden falls disproportionately on GPs rather than on psychiatrists, who have an additional level of expertise. That concerns me. Fewer than half of all people suffering from mental illness receive any treatment. State government hospitals are unable to cope with the demand and discharge seriously ill patients back to GPs, where they languish until their next relapse.


The national report card in 2013 added a further eight recommendations to the existing 10 from 2012. In recommendation 2, the commission highlights the need to increase the current mental health services and support from between six and eight per cent to 12 per cent of the Australian population. This increase would more closely align with the current population of Australians who suffer from mental illness.


The report card goes on to highlight the need to develop national targets and indicators for mental health reform initially recommended in the previous year's report card. Yet there has been no commitment to adopt them. Since making these initial recommendations in 2012, another 2,200 people have taken their lives each year. Of these deaths, all can be attributed to some form of mental health issue. I suggest we need to do all we can to prevent all of these deaths. According to a study conducted in 2012 by the Mental Illness Fellowship of Australia, many people using antipsychotics describe significant impairment in their everyday life as a result of medication side effects. More research is needed into the serious side effects on the health of those affected.


Mental disorders account for 13.1 per cent of the burden of disease in Australia, which equates to $20 billion lost in productivity and labour force participation. Mental illness is a leading contributor to the burden of disease, in terms of morbidity rates and disability. In a recent Medibank Private report it was revealed that $29 billion is spent on mental illness in Australia annually. These enormous costs are largely the costs of failure—pensions, prisons and poverty—and are due to a lack of quality care of patients. Quality care will actually save large amounts of money. As federal parliamentarians we need to push for reform and investment. The federal government has a huge role to play here.


Treatment for mental illness should consist of three main elements: medication, therapy and, most importantly but quite often lacking, expert evidence based psychosocial care and community support. There is an obvious gap of ongoing clinical support in the community and education on the various illnesses and how to cope with them.


We have all heard the statistics: almost half of Australians will experience some form of mental health issue in their lifetime, while the rest of the population will attest to having someone close to them affected. If mental health issues have such a big impact on almost all of us, and on such a personal level, why are we not making a bigger deal about it? The answer is that most people are affected but have not found their voice yet. What is needed? With 75 per cent of mental illness emerging before the age of 25, we need to look at an investment in young people with mental illness and not at welfare. Imagine what a little investment to properly manage this crisis would affect: a society that can contribute more and a happier one at that. How can we expect those with severe mental illness to play a contributing role in society when they have such proven reduced life expectancies as a result of their associated ill health in those severe cases?


Professor Patrick McGorry, former Australian of the Year and president of the Society for Mental Health Research, is a strong advocate for structured investment in mental health to decrease the premature death, preventable disability and lost productivity currently associated with this. To complement initiatives such as headspace, Professor McGorry highlights that more specialised expertise is required for a complex range of disorders in young people. With strong support and implementation, he predicts that up to $10 billion can be saved annually. This major return on investment cannot be ignored and is worth talking about. In fact, I spoke to Professor McGorry earlier this evening and he endorsed concerns about the overmedication of antipsychotic medication and a lack of credible alternatives and support. In fact, he made reference to trials being carried out using aspirin and fish oil that could reduce the need for such high doses. That research is welcome.


Whilst we wait for the National Mental Health Commission to report back on the progress of the 18 recommendations made in the 2012 and 2013 report cards, I urge my colleagues to push the mental health crisis back into the spotlight. Mental Health Week, which is from 5 to 12 October this year, is another vital opportunity for Australians to talk about mental health. I am grateful to my constituent Robert for raising this important issue with me. I am sorry that I have not raised it earlier, but I intend to raise it again and again until we get a result. I will continue to do more work on this, because as a nation we must do better to improve the quality of life of so many Australians who deserve better.

",Senate,<title>ADJOURNMENT</title>,<title>Mental Health</title>,ADJOURNMENT,23,15,speech,8IV,
"O'Sullivan, Sen Barry",Nats,2014-08-26,"



Senator O'SULLIVAN
 (Queensland—Nationals Whip in the Senate) (21:24): I intend to continue a theme that has been present in many of my speeches since I came to this place in February—that is, matters that are of significant importance to people in agriculture and primary production, particularly beef producers in my state of Queensland and, most particularly, beef producers in the western and northern aspects of the state, who are engaged in grass-fed beef production. I recently undertook a tour of western Queensland in the company of Senator Brett Mason, the Parliamentary Secretary to the Minister for Foreign Affairs, and over time we had a series of about 25 meetings, which allowed us to engage one-on-one, firsthand with over 300 people who are involved in the pastime of predominantly pastoral pursuits west of the township of Roma and all the way through to Mount Isa.


Whilst I have acknowledged before, and I will continue to acknowledge it again, that there are some aspects of agriculture and some agricultural enterprises that are doing well, I would have to declare that the majority of producers in the area through which we travelled are having a very, very significant struggle. I have put this matter on the record previously and I will continue to do so until we are able to start, as a government and as a parliament, to be able to respond with some meaningful changes to support this vital sector of our country to get back on their feet, to grow their businesses and to return to contributing to the wealth of this nation.


There is a belief amongst many that the problems in the bush are confined simply to debt and drought and that somehow by mitigating the debt circumstances, transferring the type of debt and the application of debt and having rain will restore their fortunes and that everything will be all right. I can report to you that that is not the case. Drought and debt circumstances for many have compounded their circumstances, but the problems that are facing these producers have been coming for 20 years. It is about a lack of profitability in their enterprises.


These enterprises are reporting, in many cases, zero return on investment and those that are operating effectively are operating on about three or four per cent return on investment. These are not anecdotal figures; these are figures that have been borne out by many peer-reviewed empirical studies into this issue over the last decade. We have producers who are reporting the same level of income per kilogram for their commodity—for their beef or for their livestock—as they were receiving 20 years ago. In fact, for those who have looked at the index in the last 24 months, there have been occasions where producers who have sold their entire livestock for up to one-quarter of the prices per kilogram that they would have received 20 years ago.


Many of the property owners I spoke to have completely sold all of their breeding stock, and they are in no financial position, even with the return of fortune with the weather and even with restructuring their debt with government support in some instances, to restock their properties. In the language of producers, many sold breeding livestock, including replacement heifers, for as low as 30c or 35c a kilogram, yielding prices that for many barely covered their freight and that certainly showed no return on their investment in that livestock. We all know that when there is a break in the seasons and surface waters are replenished and the need for investment in fodder and support feed is mitigated, thousands upon thousands of producers will return to the market and will be competing for replacement stock and so, if they are in a position to purchase that stock, they will be buying them at a price 600 or 700 per cent more expensive than they originally sold their breeding stock for.


The issues I found in the bush involved drought, debt, profitability and, in many cases, the impact of a high dollar. There are consequences from the reduction in breeder numbers—they have their land but they are incapable of producing the commodity that typically provides their income. I am talking about millions of hectares of country in the west where they have limited or no surface water, even if they did have pasture feed. They have endured diminished extension services funded by state and federal governments, so in many cases they are being denied the sort of support they received for many decades which enabled them to cope better with the circumstances they faced.


People on the land are reporting large increases in the number of dingoes and predatory dogs. I am inclined to think that the dingo is now in the minority. Dogs such as pig dogs have bred with dingoes, and those crossbred dogs now make up the majority of the dog population in the west. These dogs are much more aggressive and there are many reports of these dogs pulling down cattle of a size that a dingo would be incapable of hunting to ground. Unlike dingoes, these dogs might pull down 20 or 30 calves or weaners in the course of a day and consume none. It is a blood sport for them. There is evidence that these dogs are now travelling up to 120 kilometres in a day, so the traditional means of tracking a pattern of dog activity on your property and responding are gone. By the time you have discovered the work of these dogs, they might be 50 or 60 kilometres away.


Weed infestations are getting out of control. West of Charleville, between Charleville and up around the back way to Stonehenge and Jundah, about 50 per cent of properties in the mulga are no longer occupied. During the course of our visit a producer who went there in 1988 told us that in one district alone where there used to be nine families on a mail route there are now none and on the north-south mail route that intersects with the route I just spoke of there is one family left out of eight. Survey work on a property north of Aramac showed there were 26,000 kangaroos on a property of 110,000 acres. It is professionally estimated that they are eating up to 50 per cent of the pasture. The cattle are competing with this and they are competing with the dogs, and, Mr Acting Deputy President Back, you would know better than anyone in this place that fertility rates are down around 40 per cent.


It is now absolutely impossible for these enterprises to service any debt—and, mind you, they have got debt. They have their old traditional debt that in many cases was properly invested in developing and increasing the productivity of their properties but, more recently, they are borrowing money against the remaining equity in their properties to survive. In effect, these producers are now subsidising the production of beef in our country—not all of them, but in the areas I pass through, which make up about 60 per cent of the land mass of Queensland, they are subsidising the production of beef and there are others who are enjoying the benefit of that subsidisation. In any other business one might consider that that was not a very sensible state of affairs. Indeed, for many of these producers it probably is no longer a sensible thing to do but there comes a point for these people on the land where everything they have—everything their forebears had—is invested in their rural properties and the road gets so narrow that it is impossible for them to turn around. In many cases they are on a collision course with bankruptcy. 


I listened very carefully to Senator Madigan and Senator Xenophon, who spoke about mental health. As we travelled through western Queensland, these people did not talk in statistical terms—they named their neighbours who had committed suicide. They did not say that a half of one per cent of the population have been subject to mental health issues and have taken their life. They named their neighbours and the people in their community, and they named their wives and their children. I am not laying that at our feet; I am not going to lay that at the feet of this government or anyone in it. If we allow these circumstances to continue or deteriorate, then we have to take some ownership of what is happening in rural Australia and particularly in our state of Queensland. 


In Queensland we are suffering drought conditions that have not been seen since 1902. Properties are receiving less income per kilogram of beef production than they did 20 years ago. The volume of beef that they are producing on their properties is up, because they have invested in pastures—as you would know, Mr Acting Deputy President Back—and they have invested in genetics. They have been able to produce more kilograms of beef per hectare than they did 10 or 20 years ago. They are not currently confronted with some of the big infrastructure and capital costs faced by programs years ago, such as the reticulation of water, the building of dams and turkey's nests, the fencing of the properties—all things which increased the productivity of these enterprises. But it has taken them nowhere, because, as I said, they are being paid the same per kilogram for their commodity as they were two decades ago. They were rewarded for their hard diligence—I must say, significantly—by the decision to suspend the live cattle trade in 2011 by their Commonwealth government. Again, I lay that at no-one's feet; that was a decision of this place. In retrospect it was a very ill-conceived decision and its impact is still playing through the balance sheets of these properties and those of their neighbours all the way down as far as Central Queensland.


We have a subprime crisis in northern Queensland and northern Australia. We have had reports, with supporting evidence, of declines of up to 28 per cent in the value of properties. When you have a collection of securities where your loan-value ratio is 70 per cent, which is not unusual if you have some more farm securities involved, and when you have a 28 per cent collapse in value of the main asset in the body of securities, you are nudging subprime. I say there are hundreds of properties—possibly more than 1,000—across northern Australia that are marking time with their banks, with their lenders, waiting for a break in the seasons, waiting for improvements in commodity prices and waiting for increases in live cattle exports that will impact positively back on the domestic markets. I think the banks will then exercise their rights to sell these properties. Over the next five years or more, we are going to see the complexion of primary production in my state change significantly and not necessarily for the better. Whilst I am not against aggregations of holdings by corporations, Australian or otherwise, their behaviour is completely different to that beehive of family-held enterprises, partnerships and corporations that underpins the viability of hundreds of our small communities right across my state—I am sure the same applies to New South Wales, Victoria and indeed Western Australia. 


I made myself a promise during this trip, and I have tied my right wrist to my left ankle on this promise: it is time for us to draw a line in the sand. I am no longer going to devote my speeches, my time and my energy to establishing what the problems are. These people are tired of hearing from their members of parliament about what their problems are. They are tired of us indicating to them what the circumstances were that brought them into these unfortunate circumstances of their own. It is time for all of us across this place to dig deep, without regard to partisanship, to start to produce some solutions to support our primary producers. Each of us has to personally put a value on primary production for our nation. Each of us has to answer the question of whether we intend to continue to support these small communities and the social infrastructure that goes with them. We need to decide whether agriculture is important to us. We need to accept, I say, the proposition that agriculture and primary production will be the next economy. Long after the mining resources of gas, coal, iron ore and the like have made their contribution, we will go back to the age of producing soft commodities, predominantly for export into the Asian market. 


I say to colleagues in this place that we need to spend some of our time—not all of our time; everyone here has a very important mission and they have their own missions—thinking about our fellow Australians who have invested their lives, in many cases for many generations, in agricultural pursuits across Western Queensland, New South Wales, Victoria and all the way across the nation until we get to the beautiful west coast of Western Australia. We need to put a value on that. We need to ask ourselves where they fit. We need to ask ourselves whether we want to join in partnership with them as they transition to this new economy and whether we are going to support them to take and exploit these markets in the Asian area. Decisions have to be made with them in mind.

",Senate,<title>ADJOURNMENT</title>,<title>Agriculture</title>,ADJOURNMENT,23,16,speech,247871,
"Conroy, Sen Stephen",ALP,2014-08-26,"



Senator CONROY
 (Victoria—Deputy Leader of the Opposition in the Senate) (21:44):  Another sitting of parliament and there are yet more politically motivated coalition reviews of the NBN that need to be repudiated. As the Senate is already aware, the coalition has, since the election, commissioned six different reviews of the NBN at an outrageous cost of more than $10 million to the taxpayer. That is $10 million being funnelled into the back pockets of Minister Turnbull's mates. That is right—those on the other side may well gasp—$10 million for no other purpose than to try and smear the Labor Party and the reputations of hardworking Australians who supported the National Broadband Network.


Tonight I want to focus on the two latest political witch-hunts, the Scales review, which looked at the NBN policy development process, and the KordaMentha review, which looked at NBN Co's governance. Let me start with the Scales review. I have known Bill Scales for a long time. He has been a fine public servant. But I wrote to him when I heard he had accepted this job to express my disappointment that he would sully himself in such an overt political attack with such little merit. Unfortunately, that is what happened. The Scales review of the National Broadband Network was deeply flawed from the outset. It set out to denigrate the NBN and ignored considerable achievements, focusing simply on attacking the Labor government. Its findings were, quite simply, wrong.


Mr Scales chose to ignore that NBN Co built from scratch a company of close to 3,000 people, a company with all of the processes and systems needed to function as a wholesale telecommunications company. He chose to ignore that it had successfully launched an interim satellite service which was so popular that it effectively sold out faster than anyone could have anticipated. He chose to ignore that it had designed and constructed a long-term satellite solution that was on schedule and on budget for services beginning in mid-2015. Further, it designed and was deploying a 4G fixed wireless network. It designed and was deploying a transit network to support all of the access technologies in this massive project, this project worth billions of dollars—and that transit network was on budget and on schedule for completion by 2015. NBN Co developed a 27-year special access undertaking which was subsequently accepted by the ACCC. This was unprecedented. All of that was ignored and Mr Scales also ignored the fact that NBN Co preserved the integrity of its financial plan while overcoming difficulties in the brownfields fibre rollout. 


To come to his conclusions, Mr Scales also had to disagree with all of the advice given to the Labor government by numerous independent government agencies and policy experts. Let me just list them for the Senate and those listening. Mr Scales disagrees with the Australian Competition and Consumer Commission. Mr Scales disagrees with the NBN Panel of Experts, which included Ms Patricia Scott, Secretary of the Department of Broadband, Communications and the Digital Economy; Dr Ken Henry, Secretary of the Treasury; Reg Coutts, Professor Emeritus of Communications at the University of Adelaide; John Wiley, CEO of Lazard Carnegie Wiley; Rod Tucker, Laureate Professor at the University of Melbourne and one of the world's foremost experts in fibre technology; Tony Mitchell, then chairman of Allphones; and Tony Shaw, a former chairman of the Australian Communications Authority. 


But it does not stop there. Mr Scales absolutely rejects the advice of the Australian National Audit Office. This advice found that the advice provided by that panel of experts I have just listed was appropriate for the government to act upon. The ANAO's report said:


The conclusions and recommendations in the Panel's Evaluation Report are supported by appropriate evidence.


So on the one hand we have Mr Scales, a former executive of Telstra, whose paid job was to ensure that we could not get reform of the telecommunications sector in this country, who was hired by Mr Turnbull and who is a close friend of Ziggy Switkowski. On the other hand, we have the independent National Audit Office. 


But he does not stop there. Mr Scales disagrees with technology experts such as CSIRO and National ICT Australia, who rated fibre-to-the-home as the best broadband technology available to Australia. I could go on—Google and Cisco, for example. I could list endless support for fibre as 'the endgame', as Dr Hugh Bradlow, Telstra's chief technology officer, called it. But, no, Mr Bill Scales knows better than all of those people. According to Mr Scales, all of these Australian and some overseas institutions and experts are wrong and he is right. He very much reminds me of the minister who paid him to do this review. All the experts say fibre-to-the-home is the broadband endgame; but, oh no, Minister Malcolm Turnbull knows best—copper is the future for telecommunications in this country.


As Graeme Samuel has said, this review is nothing more than 'political payback'. As the former head of the ACCC, I am not surprised Mr Samuel feels this way. One of Mr Scales' key findings was that the ACCC gave advice to the expert panel that it was not qualified to give and the expert panel did not question. What was this advice? That the upgrade pathway from fibre-to-the-node to fibre-to-the-home was not cost effective. Mr Scales claims that the panel of experts did not properly test this advice from the ACCC and that the panel relied heavily on it in making recommendations to the government about the NBN. What is the truth? The truth is simple. Mr Scales is completely wrong—and it is not just me standing here today who says this. Professor Rod Tucker, a member of that expert panel, has made this clear in a recent article repudiating the findings of Mr Scales. Professor Tucker says:


… all of these assertions are incorrect, and this taints the credibility of the audit.


That is right—'taints the credibility of the audit'. He goes on to say: 


In reality, the panel spent many hours discussing and analysing the technology options and the upgrade paths … The panel also independently evaluated other models for upgrades.


…   …   …


Simply put the panel did not rely heavily on the ACCC advice. 


Professor Tucker's view has been backed up by another member of the expert panel. In a letter to the publication Communications Day, Professor Reg Coutts from the University of Adelaide, said:


I can only strongly echo Rod's comments that we thoroughly considered the options for the NBN particularly FTTN and the possible scenarios to transition to a FTTP solution which is accepted worldwide as the final solution … as Telstra chief scientist Dr Hugh Bradlow has said publicly several times.


Professor Coutts goes on to say—and these next quotes are the most damning indictment of Mr Bill Scales and his political witch-hunt:


Our conclusion … that FTTN could not be assumed as a transition to FTTP … was reached before the ‘unsolicited’ report by the ACCC was received literally at the 11th hour of the process and certainly did not influence our conclusion. 


Professor Coutts finishes by making clear that Mr Scales knew this before he wrote his report. Professor Coutts said:


Rod, I and Tony Shaw each individually told Bill Scales that the ACCC ‘bombshell’ as it has been termed was NOT a major influence (let alone a ‘bombshell') on our conclusion re FTTN transition to FTTP. 


So here we have two people with full knowledge of the process shooting down one of the key findings of the coalition commissioned report. Worse, Mr Scales knew this finding was false but he made it an important part of his audit's conclusions anyway. It tells you all you need to know about the credibility of this audit. 


Professor Tucker's response also makes another very important point. He says:


A fundamental flaw with the audit process was that Scales, by his own admission, did not have access to key information, with limited access to documents associated with the panel of experts' activities.


In other words, he was not privy to what the panel of experts considered. Let's not let information and facts get in the way of Mr Bill Scales. So, with limited information, nothing like the full facts, the man paid for by Mr Turnbull comes up with the findings, surprisingly, of exactly what the minister asked him and what he wanted to hear. What a shock. What an indictment and a waste of taxpayers' money. 


Mr Scales also ignores or dismisses further work that was undertaken to implement the government's NBN policy, following the government's decision. He just dismisses it. The development of the NBN business case, which shows that the NBN will generate a return for taxpayers, is something that even Malcolm Turnbull's own shonky strategic review does not refute. The implementation study conducted by McKinsey and Company and KPMG found that the $43 billion rollout estimate was conservative and that the government could expect a return on its equity investment sufficient to fully recover its funding; and steps taken to enact legislative changes to govern NBN Co and facilitate the NBN rollout.


I am immensely proud of everybody involved in getting NBN Co off the ground and ensuring that we stopped the likes of Mr Sol Trujillo at Telstra from bullying the government, from bullying the telecommunications sector and from running telecommunications policy in this country. Mr Scales, in a truly mind-blowing argument, suggests that after Telstra sabotaged the NBN mark 1 tender process, the government should then have gone back and sat down with Telstra to negotiate with them. That is right—reward Telstra for its disgraceful conduct when it was kicked out of the tender process.


If the government were to have followed Mr Bill Scales' advice, more than 240,000 Australians today would not have faster or cheaper broadband. There are 240,000 Australians today using the National Broadband Network and getting faster and cheaper broadband than they did after 11 years of kowtowing to Telstra and letting Telstra run the sector and the policy in this country. I am proud to have been part of a government that oversaw the structural separation of Telstra and delivered fast and affordable broadband to hundreds of thousands of Australians.


Before I conclude my remarks I want to mention the KordaMentha governance review into NBN Co. That is right—another review. It does not take long to realise why the NBN rollout is stalling and crawling today. Since Mr Turnbull became the minister, all we have had is lots of politically motivated reviews—no action and $10 million of taxpayers' money funded to his mates like Henry Ergas. The KordaMentha review is yet another vindictive attempt by Minister Turnbull to smear the reputations of highly respected executives that are leaders in their industries.


Mr Turnbull has form on this. Before the election he threatened the NBN Co board with a judicial inquiry. He also made a string of wild claims about the governance of NBN Co, including a lack of accountability as well as whether timely and accurate information was provided to the parliament at all times by NBN Co. All of these claims were false and they have not been supported by the KordaMentha review. When he was shadow minister, Mr Turnbull also questioned the capacity of the chair of NBN Co to do her job. He claimed management was 'tearing itself to pieces' and 'the board is opposed to the chief executive'. The governance review into NBN Co found this not to be the case.


The review, however, did make other findings critical of members of the NBN Co board. I think on this occasion it is better to outline how the directors themselves have responded. It is, after all, their reputations that the minister has smeared in this process. A total of nine directors, including one who is still serving on the board, wrote a response. They disagreed with most of the findings and considered many of them to be 'unsupported by the facts'. They also made it clear that all key strategic risks were considered on a timely basis and that the board promptly disclosed information regarding NBN Co to shareholder ministers and their departments.


One director hit the nail on the head when they told the Australian Financial Review that the KordaMentha review was nothing more than a 'witch-hunt'. In his response to the review, former NBN Co CEO Mike Quigley raised his frustration with the 'deliberate distortion of facts' when it came to NBN Co. I want to put on the record my thanks to Mr Quigley and the directors of NBN Co, all of whom I worked with during my time as communications minister. We may not have always agreed, but they always performed their duties with care and diligence. Their records and the board positions that they have held and continue to hold speak for themselves. I also want to say that it is profoundly troubling that we have a minister whose intent is always to smear those he disagrees with. It does not help recruit people to government business enterprises when they know that a minister can behave so disgracefully.


But we have one more report being released this very night. I will speak on that—it will not come as a surprise—in the future. It is their cost-benefit analysis. I have made comments in the past about this review and I intend to make further ones.


If we look past these politically motivated reviews, we see the NBN rollout stalling and the prospect of the government buying the copper network back off Telstra. You can play the game and pretend that they have given it to you for free, providing you do the maintenance, and you can pretend that that means the capex maintenance cost is going to be hundreds of millions of dollars, if not $1 billion, a year. That is a farce. But let me say this: Malcolm Turnbull recommending the buying of the copper from Telstra will have the same effect on NBN Co as his recommendation to Ray Williams at HIH to buy FAI had on the insurance industry and the company, HIH. It went bankrupt.

",Senate,<title>ADJOURNMENT</title>,<title>Broadband</title>,ADJOURNMENT,23,17,speech,3L6,
"Rhiannon, Sen Lee",AG,2014-08-26,"



Senator RHIANNON
 (New South Wales) (22:04):  The war against Palestine continues. Along with the deaths of more than 2,000 and the destruction of essential infrastructure, many aid funded projects of vital importance to the health and wellbeing of Gazans have been destroyed. On 20 August this year a number of aid groups wrote to the Minister for Foreign Affairs, Julie Bishop. The groups are Act for Peace, ActionAid Australia, Anglican Overseas Aid, Australia Palestine Advocacy Network, Union Aid Abroad-APHEDA, ChildFund Australia, Islamic Relief, Oxfam Australia, PLAN, RedR, Save the Children and World Vision Australia.


These groups wrote to 'request the Australian government’s ongoing support to humanitarian, reconstruction and recovery efforts in Gaza, and to intensified diplomacy to reach a just and lasting agreement that ensures peace, security and prosperity for both Israelis and Palestinians'. These 12 groups urged the Australian government to take action in five key areas. These are:
